Run,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex_phenotype,sex_genotype,SRA Study,tissue
SRR22066328,WGS,302,7583548576,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490048,Model organism or animal,2480826138,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047802,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-048,AST-22-048,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:02:00Z,1,AST-22-048,female,F,SRP404907,caudal fin
SRR22066327,WGS,302,8981498120,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490049,Model organism or animal,2934510759,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047804,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-049,AST-22-049,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:12:00Z,1,AST-22-049,female,M,SRP404907,caudal fin
SRR22066326,WGS,302,8967298080,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490050,Model organism or animal,2950544974,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047806,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-050,AST-22-050,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-050,female,M,SRP404907,caudal fin
SRR22066325,WGS,302,8182892340,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490051,Model organism or animal,2692539848,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047808,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-051,AST-22-051,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:30:00Z,1,AST-22-051,female,F,SRP404907,caudal fin
SRR22066323,WGS,302,7633696280,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490052,Model organism or animal,2519007374,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047812,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-052,AST-22-052,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-052,female,F,SRP404907,caudal fin
SRR22066322,WGS,302,8723678304,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490053,Model organism or animal,2870959802,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047814,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-053,AST-22-053,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:05:00Z,1,AST-22-053,male,F,SRP404907,caudal fin
SRR22066321,WGS,302,10139754492,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490054,Model organism or animal,3365406971,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047816,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-054,AST-22-054,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-054,female,F,SRP404907,caudal fin
SRR22066320,WGS,302,8769971884,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490055,Model organism or animal,2893264965,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047818,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-055,AST-22-055,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-055,male,M,SRP404907,caudal fin
SRR22066319,WGS,302,5432133494,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490056,Model organism or animal,1789592629,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047820,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-056,AST-22-056,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:57:00Z,1,AST-22-056,female,M,SRP404907,caudal fin
SRR22066318,WGS,302,7152660110,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490057,Model organism or animal,2345715744,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047822,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-057,AST-22-057,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-057,female,M,SRP404907,caudal fin
SRR22066317,WGS,302,6756117802,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490058,Model organism or animal,2206674599,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047824,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-058,AST-22-058,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-058,missing,F,SRP404907,caudal fin
SRR22066316,WGS,302,5838572040,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490059,Model organism or animal,1908745058,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047827,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-059,AST-22-059,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:57:00Z,1,AST-22-059,female,F,SRP404907,caudal fin
SRR22066315,WGS,302,6758384614,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490060,Model organism or animal,2198510310,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047830,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-060,AST-22-060,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:05:00Z,1,AST-22-060,female,F,SRP404907,caudal fin
SRR22066314,WGS,302,7409769320,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490061,Model organism or animal,2437241148,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047832,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-061,AST-22-061,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:02:00Z,1,AST-22-061,female,M,SRP404907,caudal fin
SRR22066312,WGS,302,8887652224,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490062,Model organism or animal,2929625522,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047836,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-062,AST-22-062,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:06:00Z,1,AST-22-062,female,M,SRP404907,caudal fin
SRR22066311,WGS,302,7236484740,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490063,Model organism or animal,2387633627,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047838,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-063,AST-22-063,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:59:00Z,1,AST-22-063,female,M,SRP404907,caudal fin
SRR22066310,WGS,302,7930010224,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490064,Model organism or animal,2613807493,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047840,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-064,AST-22-064,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:02:00Z,1,AST-22-064,male,F,SRP404907,caudal fin
SRR22066309,WGS,302,9165296830,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490065,Model organism or animal,3028854933,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047842,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-065,AST-22-065,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-065,female,F,SRP404907,caudal fin
SRR22066308,WGS,302,9812690908,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490066,Model organism or animal,3226152398,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047844,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-066,AST-22-066,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:26:00Z,1,AST-22-066,female,M,SRP404907,caudal fin
SRR22066307,WGS,302,9302610492,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490067,Model organism or animal,3081484515,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047846,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-067,AST-22-067,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-067,female,F,SRP404907,caudal fin
SRR22066306,WGS,302,7008192672,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490068,Model organism or animal,2315845129,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047848,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-068,AST-22-068,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-068,male,M,SRP404907,caudal fin
SRR22066305,WGS,302,6616790706,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490069,Model organism or animal,2165346738,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047850,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-069,AST-22-069,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:05:00Z,1,AST-22-069,missing,F,SRP404907,caudal fin
SRR22066269,WGS,302,6831937922,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490070,Model organism or animal,2233707065,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047927,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-070,AST-22-070,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:02:00Z,1,AST-22-070,female,M,SRP404907,caudal fin
SRR22066268,WGS,302,8604067882,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490071,Model organism or animal,2815779881,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047929,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-071,AST-22-071,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:04:00Z,1,AST-22-071,female,F,SRP404907,caudal fin
SRR22066266,WGS,302,7205672888,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490072,Model organism or animal,2368898199,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047933,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-072,AST-22-072,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-072,female,F,SRP404907,caudal fin
SRR22066265,WGS,302,6685737608,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490073,Model organism or animal,2206542678,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047935,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-073,AST-22-073,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:07:00Z,1,AST-22-073,female,M,SRP404907,caudal fin
SRR22066264,WGS,302,8974929922,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490074,Model organism or animal,2951119326,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047937,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-074,AST-22-074,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:06:00Z,1,AST-22-074,missing,M,SRP404907,caudal fin
SRR22066263,WGS,302,9320563184,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490075,Model organism or animal,3066856533,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047939,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-075,AST-22-075,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:38:00Z,1,AST-22-075,female,M,SRP404907,caudal fin
SRR22066262,WGS,302,9154200444,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490076,Model organism or animal,2995976486,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047941,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-076,AST-22-076,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:05:00Z,1,AST-22-076,female,F,SRP404907,caudal fin
SRR22066261,WGS,302,9016589614,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490077,Model organism or animal,2966218388,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047943,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-077,AST-22-077,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:08:00Z,1,AST-22-077,female,M,SRP404907,caudal fin
SRR22066260,WGS,302,8969021292,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490078,Model organism or animal,2945574004,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047945,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-078,AST-22-078,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-078,female,M,SRP404907,caudal fin
SRR22066259,WGS,302,10073410830,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490079,Model organism or animal,3315266542,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047947,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-079,AST-22-079,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:09:00Z,1,AST-22-079,male,M,SRP404907,caudal fin
SRR22066258,WGS,302,5909018070,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490080,Model organism or animal,1920107391,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047949,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-080,AST-22-080,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-080,female,F,SRP404907,caudal fin
SRR22066257,WGS,302,6097492948,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490081,Model organism or animal,1984891312,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047951,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-081,AST-22-081,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:59:00Z,1,AST-22-081,female,M,SRP404907,caudal fin
SRR22066255,WGS,302,6753524226,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490082,Model organism or animal,2220078414,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047955,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-082,AST-22-082,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-082,male,F,SRP404907,caudal fin
SRR22066254,WGS,302,6953672914,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490083,Model organism or animal,2267878199,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047957,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-083,AST-22-083,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-083,female,M,SRP404907,caudal fin
SRR22066253,WGS,302,6574096060,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490084,Model organism or animal,2143456755,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047959,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-084,AST-22-084,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-084,female,M,SRP404907,caudal fin
SRR22066252,WGS,302,7747162210,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490085,Model organism or animal,2536016424,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047961,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-085,AST-22-085,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:03:00Z,1,AST-22-085,female,F,SRP404907,caudal fin
SRR22066251,WGS,302,8515218878,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490086,Model organism or animal,2808132039,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047963,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-086,AST-22-086,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-086,female,F,SRP404907,caudal fin
SRR22066250,WGS,302,8718488132,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490087,Model organism or animal,2862339654,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047965,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-087,AST-22-087,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:01:00Z,1,AST-22-087,male,M,SRP404907,caudal fin
SRR22066249,WGS,302,8759400374,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490088,Model organism or animal,2875521510,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047967,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-088,AST-22-088,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:06:00Z,1,AST-22-088,female,F,SRP404907,caudal fin
SRR22066248,WGS,302,8051322416,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490089,Model organism or animal,2628037056,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047969,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-089,AST-22-089,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:04:00Z,1,AST-22-089,female,M,SRP404907,caudal fin
SRR22066247,WGS,302,9417179326,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490090,Model organism or animal,3090797402,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047971,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-090,AST-22-090,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:05:00Z,1,AST-22-090,female,M,SRP404907,caudal fin
SRR22066246,WGS,302,8404990388,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490091,Model organism or animal,2769182251,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047973,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-091,AST-22-091,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:04:00Z,1,AST-22-091,male,M,SRP404907,caudal fin
SRR22066244,WGS,302,6352781702,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490092,Model organism or animal,2069102622,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,spined,SRX18047977,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-092,AST-22-092,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T14:00:00Z,1,AST-22-092,female,M,SRP404907,caudal fin
SRR22066243,WGS,302,5622719654,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490093,Model organism or animal,1825152807,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,unspined,SRX18047979,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-093,AST-22-093,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:57:00Z,1,AST-22-093,female,F,SRP404907,caudal fin
SRR22066242,WGS,302,6316910444,"Jon Mee\, Mount Royal University",PRJNA895038,SAMN31490094,Model organism or animal,2062318866,MOUNT ROYAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",adult,intermediate,SRX18047981,Canada,North America,"Canada: Alberta\, Astotin Lake",Illumina NovaSeq 6000,AST-22-094,AST-22-094,PAIRED,RANDOM,GENOMIC,Culaea inconstans,ILLUMINA,2023-08-31T00:00:00Z,2022-10-27T13:58:00Z,1,AST-22-094,female,M,SRP404907,caudal fin
